NUMBER_KEY,PARCELID,ELEV_ZONE,BLDG_ZONE,ELEC_ZONE,MECH_ZONE,PLMB_ZONE,SIGN_ZONE,ENFC_ZONE
M0709767,028031  00005C,2,1,7,11,9,7,7
M0741197,028031  00005C,2,1,7,11,9,7,7
P0346641,028031  00005C,2,1,7,11,9,7,7
SR024752,M0115I F00001C,1,2,2,7,1,3,3
SR024923,M0115I F00001C,1,2,2,7,1,3,3
E0708165,,1,17,9,6,8,1,1
E0688169,D0221   00470,1,11,9,6,5,1,1
M0709308,002036  00002,1,1,6,4,3,7,7
B1114987,M0115   00839,1,2,2,7,1,3,3
B1117055,M0115   00839,1,2,2,7,1,3,3
E0732293,M0115   00839,1,2,2,7,1,3,3
P0361799,M0115   00839,1,2,2,7,1,3,3
B1079171,060231  00011,2,10,11,9,7,5,5
E0709152,G0230Q L00051,2,17,13,8,7,8,8
P0350451,G0230Q L00051,2,17,13,8,7,8,8
M0698548,093500  00576,2,16,13,8,7,8,8
B1052260,G0231U B00122,1,17,9,6,8,1,1
E0732727,G0231U B00122,1,17,9,6,8,1,1
M0757585,G0231U B00122,1,17,9,6,8,1,1
P0360594,G0231U B00122,1,17,9,6,8,1,1
P0349449,D0258   00375,2,17,13,8,8,8,8
M0711410,075074  00078,2,10,10,10,6,10,10
M0732430,075074  00078,2,10,10,10,6,10,10
E0724726,076114  00004,2,10,10,10,6,10,10
E0724727,076114  00004,2,10,10,10,6,10,10
E0724725,076114  00004,2,10,10,10,6,10,10
M0729098,076114  00004,2,10,10,10,6,10,10
E0705434,034006  00020,2,10,15,10,6,7,7
P0349676,,1,6,8,11,4,2,2
E0709698,079051  00005,2,10,10,10,6,10,10
P0349454,079051  00005,2,10,10,10,6,10,10
B1107296,D0214Y B00035,1,15,4,2,5,1,1
E0716207,D0214Y B00035,1,15,4,2,5,1,1
M0728091,D0214Y B00035,1,15,4,2,5,1,1
M0736909,D0214Y B00035,1,15,4,2,5,1,1
M0737268,D0214Y B00035,1,15,4,2,5,1,1
P0347815,D0214Y B00035,1,15,4,2,5,1,1
B1102753,053056  00001C,1,6,7,11,4,2,2
B1102754,053056  00001C,1,6,7,11,4,2,2
E0702876,053056  00001C,1,6,7,11,4,2,2
E0713941,053056  00001C,1,6,7,11,4,2,2
M0739578,053056  00001C,1,6,7,11,4,2,2
P0332174,053056  00001C,1,6,7,11,4,2,2
P0352042,053056  00001C,1,6,7,11,4,2,2
E0703509,038046  00017,1,6,7,11,4,2,2
B1102755,,2,1,6,4,3,7,7
P347089,D0256T I00004,2,16,13,8,8,8,8
E0728772,L0140V A00012,1,4,2,1,2,9,9
P0346356,L0140V A00012,1,4,2,1,2,9,9
B1108499,D0114   00128,1,2,1,7,1,4,4
B1106215,060083  00002,2,10,15,5,9,7,7
E0710053,060083  00002,2,10,15,5,9,7,7
E0706231,073029  00014,2,16,11,9,7,5,5
E0732398,073029  00014,2,16,11,9,7,5,5
E0732399,073029  00014,2,16,11,9,7,5,5
E0732400,073029  00014,2,16,11,9,7,5,5
E0732401,073029  00014,2,16,11,9,7,5,5
E0724498,073029  00006,2,16,11,9,7,5,5
E0724499,073029  00006,2,16,11,9,7,5,5
E0724500,073029  00006,2,16,11,9,7,5,5
E0727804,073029  00006,2,16,11,9,7,5,5
E0727805,073029  00006,2,16,11,9,7,5,5
E0709848,060079  00076,2,10,15,5,9,7,7
M0732854,060079  00076,2,10,15,5,9,7,7
B1108356,,1,4,2,7,2,3,3
E0709215,089023  00001,1,15,9,6,5,1,1
M0715875,089023  00001,1,15,9,6,5,1,1
M0715889,089023  00001,1,15,9,6,5,1,1
B1098687,G0230Q L00051,2,17,9,6,7,1,1
E0715912,G0230Q L00051,2,17,9,6,7,1,1
E0663127,D0215I A00079,1,11,9,6,5,1,1
P0347351,A0142W H00002,1,4,2,1,2,9,9
E0709936,,2,6,15,5,9,2,2
B1102409,017073  00022,2,1,7,11,9,7,7
B1102954,017073  00022,2,1,7,11,9,7,7
E0685188,017073  00022,2,1,7,11,9,7,7
E0727233,017073  00022,2,1,7,11,9,7,7
ELV00397,017073  00022,2,1,7,11,9,7,7
M0740631,017073  00022,2,1,7,11,9,7,7
M0742774,017073  00022,2,1,7,11,9,7,7
P0351781,017073  00022,2,1,7,11,9,7,7
P0351800,017073  00022,2,1,7,11,9,7,7
P0353783,017073  00022,2,1,7,11,9,7,7
S0102741,A0141   00363,1,4,2,1,2,9,9
S0102742,A0141   00363,1,4,2,1,2,9,9
S0102743,A0141   00363,1,4,2,1,2,9,9
SR025506,,2,16,11,9,7,5,5
M0724418,044125  00037C,1,6,7,11,4,2,2
E0678578,016027  00022,2,1,7,11,9,7,7
E0678579,016027  00022,2,1,7,11,9,7,7
E0701069,081051  00326,2,17,13,8,7,5,5
E0709994,M0115J D00016,1,2,2,7,1,3,3
M0720051,M0115J D00016,1,2,2,7,1,3,3
E0713607,L0150   00018,1,4,2,1,2,9,9
B1051634,017048  00029,2,1,7,11,9,7,7
P0356183,017048  00029,2,1,7,11,9,7,7
B1107769,,2,10,11,9,7,5,5
B1112858,,2,10,11,9,7,5,5
B1113600,,2,10,11,9,7,5,5
E0701153,,2,10,11,9,7,5,5
E0723477,,2,10,11,9,7,5,5
E0731287,,2,10,11,9,7,5,5
ELV02348,,2,10,11,9,7,5,5
P0269276,,2,10,11,9,7,5,5
P0269277,,2,10,11,9,7,5,5
P0339048,,2,10,11,9,7,5,5
P0345875,,2,10,11,9,7,5,5
P0357616,,2,10,11,9,7,5,5
P0359228,,2,10,11,9,7,5,5
B1107768,,2,10,11,9,7,5,5
B1112857,,2,10,11,9,7,5,5
E0698671,,2,10,11,9,7,5,5
E0704672,,2,10,11,9,7,5,5
P0315703,,2,10,11,9,7,5,5
P0339047,,2,10,11,9,7,5,5
P0345874,,2,10,11,9,7,5,5
M0723637,096615 F00036,1,11,4,2,5,9,9
E0733927,D0241F B00044,2,16,13,8,8,8,8
M0755631,D0241F B00044,2,16,13,8,8,8,8
E0711065,056008  00029,1,6,8,5,4,2,2
M07000001,D0215S B00051,1,11,4,2,5,1,1
E0713566,045125  00033,2,6,7,5,4,2,2
E0710222,076073  00029,2,10,10,10,6,10,10
B1109296,,1,1,7,11,9,7,7
M0724665,A0142H B00026,1,4,2,1,2,9,9
M0727263,A0142H B00026,1,4,2,1,2,9,9
M0731849,A0142H B00026,1,4,2,1,2,9,9
B1107308,076144  00020,2,10,10,10,6,10,10
E0700003,076144  00020,2,10,10,10,6,10,10
M0735691,076144  00020,2,10,10,10,6,10,10
P0350954,076144  00020,2,10,10,10,6,10,10
E0723255,D0223M A00007,1,11,9,6,5,1,8
B1085023,D0223M A00004,1,11,9,6,5,1,8
E0723256,D0223M A00004,1,11,9,6,5,1,8
P0348998,D0223M A00004,1,11,9,6,5,1,8
M0695100,091019  00016,1,11,4,2,5,1,1
M0732885,091019  00016,1,11,4,2,5,1,1
B1107464,096600  00207,1,11,4,2,5,9,9
CE1900065,090052  00047,1,2,1,7,1,3,3
E0719936,,1,17,9,6,8,1,1
B1108146,075259 R00047,2,10,10,10,6,10,10
B1051793,M0115H C00043,1,2,2,7,1,3,3
M0719189,044059  00006,1,6,7,11,4,2,2
M0750598,044059  00006,1,6,7,11,4,2,2
E0703463,L0151E A00039,1,4,2,1,2,9,9
S0106831,032001  00001,2,1,6,4,3,7,7
S0106832,032001  00001,2,1,6,4,3,7,7
S0107670,032001  00001,2,1,6,4,3,7,7
B1098372,A0142   00237,1,4,2,1,2,9,9
E0709690,A0142   00237,1,4,2,1,2,9,9
P0346375,A0142   00237,1,4,2,1,2,9,9
M0727000,D0223M A00005,1,11,9,6,5,1,8
E0709457,045091  00017,2,6,7,11,9,2,2
M0699976,045091  00017,2,6,7,11,9,2,2
M0719142,D0147B F00015,1,5,2,3,1,3,3
E0709091,072104  00912,1,2,1,3,1,4,4
E0713190,072104  00912,1,2,1,3,1,4,4
E0709084,D0222   00208,1,11,9,6,5,1,1
M0736101,D0127V C00001,1,4,2,7,2,3,3
E0710874,091100  00093,1,15,9,6,5,1,1
B1097586,A0142W G00036,1,4,2,1,2,9,9
B1088473,045119  00014C,2,6,8,5,4,2,2
B1110353,,1,15,9,6,5,1,1
B1110721,,1,15,9,6,5,1,1
P0352632,,1,15,9,6,5,1,1
P0357700,,1,15,9,6,5,1,1
B1107481,A0152   00308,1,4,2,1,2,9,9
B1115990,A0152   00308,1,4,2,1,2,9,9
E0721452,A0152   00308,1,4,2,1,2,9,9
M0684014,A0152   00308,1,4,2,1,2,9,9
P0341397,A0152   00308,1,4,2,1,2,9,9
P0351790,A0152   00308,1,4,2,1,2,9,9
P0354259,A0152   00308,1,4,2,1,2,9,9
E0718871,081026 S00022,2,17,9,6,7,1,1
E0707492,057017  00007C,2,6,8,5,4,2,2
E0707155,D0221   00476C,1,11,9,6,5,1,1
P0700482,D0223N B00022,1,11,9,6,5,1,8
M0733001,G0232X A00006,1,17,9,6,8,1,1
M0736136,075259 H00012,2,10,10,10,6,10,10
B1115407,057009  00064,2,6,7,5,4,2,2
E0724799,057009  00064,2,6,7,5,4,2,2
P0359977,L0150A D00138,1,4,2,1,2,9,9
E0732677,060174  00140,2,10,11,9,6,5,5
E0733988,060174  00140,2,10,11,9,6,5,5
M0664427,060174  00140,2,10,11,9,6,5,5
M0729964,060174  00140,2,10,11,9,6,5,5
P0330978,060174  00140,2,10,11,9,6,5,5
M0734317,096517 D00063,1,11,4,2,5,9,9
E0706296,073029  00006,2,16,11,9,7,5,5
M0719657,096500  00589,1,15,4,2,5,1,1
E0712223,,1,1,6,4,3,7,7
B1110748,G0220E B00077,1,17,9,6,8,1,1
E0724396,G0220E B00077,1,17,9,6,8,1,1
M0664638,G0220E B00077,1,17,9,6,8,1,1
M0747135,G0220E B00077,1,17,9,6,8,1,1
P0349131,G0220E B00077,1,17,9,6,8,1,1
E0710554,060091  00046C,2,10,15,5,6,7,7
B1109522,022008  00004C,1,1,6,4,3,7,7
B1109326,075259 K00009,2,10,10,10,6,10,10
E0730913,075259 K00009,2,10,10,10,6,10,10
M0756100,075259 K00009,2,10,10,10,6,10,10
P0352477,075259 K00009,2,10,10,10,6,10,10
B1111036,A0142H C00001,1,4,2,1,2,9,9
B1116375,045042  00085,2,6,7,5,9,2,2
E0711264,028045  00017,2,6,7,11,9,2,2
M0734423,028045  00017,2,6,7,11,9,2,2
M0751450,028045  00017,2,6,7,11,9,2,2
P0350657,041022  00003,1,2,7,3,9,7,7
E078595,069080  00001,1,2,1,7,1,4,4
P0351360,G0231W B00053,1,17,9,6,8,1,1
P0341299,021109  00028,1,1,7,11,9,7,7
E0680411,060092  00036,2,10,15,5,6,7,7
B1110152,D0147  G00051,1,5,2,3,1,3,3
B1107482,A0152   00267,1,4,2,1,2,9,9
E0723052,A0152   00267,1,4,2,1,2,9,9
E0729840,A0152   00267,1,4,2,1,2,9,9
E0731742,A0152   00267,1,4,2,1,2,9,9
M0714499,A0152   00267,1,4,2,1,2,9,9
M0743463,A0152   00267,1,4,2,1,2,9,9
P0350209,A0152   00267,1,4,2,1,2,9,9
P0351799,A0152   00267,1,4,2,1,2,9,9
P0356705,A0152   00267,1,4,2,1,2,9,9
B1109502,095323 D00017C,1,5,4,2,2,3,3
E0705471,095323 D00017C,1,5,4,2,2,3,3
E0730766,095323 D00017C,1,5,4,2,2,3,3
M0648669,095323 D00017C,1,5,4,2,2,3,3
P0327745,095323 D00017C,1,5,4,2,2,3,3
P0332165,,1,17,9,6,8,1,1
B1111628,,2,16,8,5,7,2,2
B1117502,,1,5,2,3,1,3,3
BC0015309,,1,5,2,3,1,3,3
E0689416,060101  00067,2,10,15,5,9,7,7
E0689415,060101  00068,2,10,15,5,9,7,7
E0689418,060101  00066,2,10,15,5,9,7,7
E0689420,060100  00025,2,10,15,5,9,7,7
E0689419,060100  00024,2,10,15,5,9,7,7
E0689417,060100  00026,2,10,15,5,9,7,7
B1109400,A0152   00271,1,4,2,1,2,9,9
E0701134,A0152   00271,1,4,2,1,2,9,9
E0702886,A0152   00271,1,4,2,1,2,9,9
P0347760,A0152   00271,1,4,2,1,2,9,9
P0351793,A0152   00271,1,4,2,1,2,9,9
B1109379,070024  00164,1,2,1,7,1,4,4
E0715904,025040  00012,2,10,15,10,6,7,7
B1096408,D0213P E00094,1,15,9,6,5,1,1
M0678130,D0213P E00094,1,15,9,6,5,1,1
B1096407,D0213P E00094,1,15,9,6,5,1,1
E0735159,D0213P E00094,1,15,9,6,5,1,1
M0735993,D0213P E00094,1,15,9,6,5,1,1
M0752620,D0213P E00094,1,15,9,6,5,1,1
E0733921,,1,4,2,1,2,9,9
M0736026,,1,4,2,1,2,9,9
M0755659,,1,4,2,1,2,9,9
B1110009,070042  00062,1,2,1,7,1,4,4
E0721064,070042  00062,1,2,1,7,1,4,4
E0721065,070042  00062,1,2,1,7,1,4,4
E0721067,070042  00062,1,2,1,7,1,4,4
M0742758,070042  00062,1,2,1,7,1,4,4
P0355429,070042  00062,1,2,1,7,1,4,4
B1110007,070042  00062,1,2,1,7,1,4,4
E0668091,070042  00062,1,2,1,7,1,4,4
E0668092,070042  00062,1,2,1,7,1,4,4
P0355424,070042  00062,1,2,1,7,1,4,4
B1110008,070042  00062,1,2,1,7,1,4,4
E0668088,070042  00062,1,2,1,7,1,4,4
E0724404,070042  00062,1,2,1,7,1,4,4
P0355427,070042  00062,1,2,1,7,1,4,4
B1110011,070042  00062,1,2,1,7,1,4,4
E0721066,070042  00062,1,2,1,7,1,4,4
M0742760,070042  00062,1,2,1,7,1,4,4
P0355426,070042  00062,1,2,1,7,1,4,4
B1110010,070042  00062,1,2,1,7,1,4,4
E0721063,070042  00062,1,2,1,7,1,4,4
M0742759,070042  00062,1,2,1,7,1,4,4
P0355425,070042  00062,1,2,1,7,1,4,4
B1110006,070042  00062,1,2,1,7,1,4,4
E06680088,070042  00062,1,2,1,7,1,4,4
E0724399,070042  00062,1,2,1,7,1,4,4
P0355428,070042  00062,1,2,1,7,1,4,4
E0668096,070042  00062,1,2,1,7,1,4,4
P0355422,070042  00062,1,2,1,7,1,4,4
E0672032,070042  00062,1,2,1,7,1,4,4
E0672034,070042  00062,1,2,1,7,1,4,4
P0355423,070042  00062,1,2,1,7,1,4,4
E0736995,021110  00040,1,1,7,11,9,7,7
M0720645,,1,5,4,3,1,1,1
B1110676,M0126   00324,1,2,2,7,1,3,3
P0314811,M0126   00324,1,2,2,7,1,3,3
P0355251,M0126   00324,1,2,2,7,1,3,3
B1110684,D0114   00478,1,2,2,7,1,3,3
B1110101,013058  00044,2,10,10,10,6,7,7
P0355264,013058  00044,2,10,10,10,6,7,7
B1102404,070042  00062,1,2,1,7,1,4,4
E0721074,070042  00062,1,2,1,7,1,4,4
E0721076,070042  00062,1,2,1,7,1,4,4
M0747114,070042  00062,1,2,1,7,1,4,4
P0355433,070042  00062,1,2,1,7,1,4,4
B1110012,070042  00062,1,2,1,7,1,4,4
E0721070,070042  00062,1,2,1,7,1,4,4
E0721071,070042  00062,1,2,1,7,1,4,4
M0742763,070042  00062,1,2,1,7,1,4,4
P0355430,070042  00062,1,2,1,7,1,4,4
B1110866,070042  00062,1,2,1,7,1,4,4
E0721075,070042  00062,1,2,1,7,1,4,4
M0747113,070042  00062,1,2,1,7,1,4,4
P0355432,070042  00062,1,2,1,7,1,4,4
B1110013,070042  00062,1,2,1,7,1,4,4
E0721069,070042  00062,1,2,1,7,1,4,4
M0742762,070042  00062,1,2,1,7,1,4,4
P0355535,070042  00062,1,2,1,7,1,4,4
B1110014,070042  00062,1,2,1,7,1,4,4
E0721068,070042  00062,1,2,1,7,1,4,4
M0742761,070042  00062,1,2,1,7,1,4,4
P0355534,070042  00062,1,2,1,7,1,4,4
P0355418,070042 00062,1,2,1,7,1,4,4
B1110867,070042  00062,1,2,1,7,1,4,4
E0721077,070042  00062,1,2,1,7,1,4,4
M0747112,070042  00062,1,2,1,7,1,4,4
P0355431,070042  00062,1,2,1,7,1,4,4
B1110686,070042  00062,1,2,1,7,1,4,4
B1110868,070042  00062,1,2,1,7,1,4,4
E0721078,070042  00062,1,2,1,7,1,4,4
M0747111,070042  00062,1,2,1,7,1,4,4
P0355434,070042  00062,1,2,1,7,1,4,4
B1110869,070042  00062,1,2,1,7,1,4,4
E0721079,070042  00062,1,2,1,7,1,4,4
M0747110,070042  00062,1,2,1,7,1,4,4
P0355435,070042  00062,1,2,1,7,1,4,4
B1110870,070042  00062,1,2,1,7,1,4,4
E0721080,070042  00062,1,2,1,7,1,4,4
E0721081,070042  00062,1,2,1,7,1,4,4
M0747109,070042  00062,1,2,1,7,1,4,4
P0355436,070042  00062,1,2,1,7,1,4,4
B1110871,070042  00062,1,2,1,7,1,4,4
E0724400,070042  00062,1,2,1,7,1,4,4
E0724401,070042  00062,1,2,1,7,1,4,4
M0747108,070042  00062,1,2,1,7,1,4,4
P0355437,070042  00062,1,2,1,7,1,4,4
B1110872,070042  00062,1,2,1,7,1,4,4
E0668089,070042  00062,1,2,1,7,1,4,4
M0747107,070042  00062,1,2,1,7,1,4,4
P0355438,070042  00062,1,2,1,7,1,4,4
B1110873,070042  00062,1,2,1,7,1,4,4
E0668090,070042  00062,1,2,1,7,1,4,4
E0724398,070042  00062,1,2,1,7,1,4,4
M0747106,070042  00062,1,2,1,7,1,4,4
P0355439,070042  00062,1,2,1,7,1,4,4
B1110874,070042  00062,1,2,1,7,1,4,4
P0355440,070042  00062,1,2,1,7,1,4,4
B1110875,070042  00062,1,2,1,7,1,4,4
P0355441,070042  00062,1,2,1,7,1,4,4
B1110876,070042  00062,1,2,1,7,1,4,4
P0355442,070042  00062,1,2,1,7,1,4,4
B1110877,070042  00062,1,2,1,7,1,4,4
P0355443,070042  00062,1,2,1,7,1,4,4
E0668111,070042  00062,1,2,1,7,1,4,4
P0355450,070042  00062,1,2,1,7,1,4,4
B1109439,096200  00201,1,4,4,2,2,9,9
E0580891,096200  00201,1,4,4,2,2,9,9
E0580892,096200  00201,1,4,4,2,2,9,9
M0737836,096200  00201,1,4,4,2,2,9,9
P0356153,096200  00201,1,4,4,2,2,9,9
P0360603,096200  00201,1,4,4,2,2,9,9
B1110070,A0152I A00003,1,4,2,1,2,9,9
E0671876,A0152I A00003,1,4,2,1,2,9,9
E0701107,A0152I A00003,1,4,2,1,2,9,9
E0708267,A0152I A00003,1,4,2,1,2,9,9
E0717043,A0152I A00003,1,4,2,1,2,9,9
P0348963,A0152I A00003,1,4,2,1,2,9,9
P0351803,A0152I A00003,1,4,2,1,2,9,9
B1092265,,1,2,2,7,1,3,3
B1101917,G0230Q L00051,2,17,9,6,7,1,1
B1101918,G0230Q L00051,2,17,9,6,7,1,1
E0708488,G0230Q L00051,2,17,9,6,7,1,1
E0713587,L0151E A00025,1,4,2,1,2,9,9
E0713588,L0151E A00027,1,4,2,1,2,9,9
P0380087,L0151E A00027,1,4,2,1,2,9,9
S0108367,014019  00007,2,10,6,10,6,7,7
SC006094,014019  00007,2,10,6,10,6,7,7
B1094758,044113  00063,2,6,7,5,4,2,2
E0708648,044113  00063,2,6,7,5,4,2,2
B1107353,,1,5,4,2,2,9,9
SC006035,,1,5,4,2,2,9,9
P0352595,D0104   00346C,1,2,2,7,1,3,3
E0715993,024012  00019C,2,10,10,10,6,7,7
B1106653,D0104   00199,1,2,1,7,1,3,3
M0742783,D0104   00199,1,2,1,7,1,3,3
M0750739,D0104   00199,1,2,1,7,1,3,3
P0347650,D0104   00199,1,2,1,7,1,3,3
B1110640,L0151T A00016,1,4,2,1,2,9,9
E0709785,L0151T A00016,1,4,2,1,2,9,9
M0725995,L0151T A00016,1,4,2,1,2,9,9
M0747308,L0151T A00016,1,4,2,1,2,9,9
M0751606,L0151T A00016,1,4,2,1,2,9,9
P0356618,L0151T A00016,1,4,2,1,2,9,9
B1091279,L0151T A00017,1,4,2,1,2,9,9
E0717931,L0151T A00017,1,4,2,1,2,9,9
M0708169,L0151T A00017,1,4,2,1,2,9,9
M0725996,L0151T A00017,1,4,2,1,2,9,9
M0751607,L0151T A00017,1,4,2,1,2,9,9
P0353514,L0151T A00017,1,4,2,1,2,9,9
B1091280,L0151T A00005,1,4,2,1,2,9,9
E0717932,L0151T A00005,1,4,2,1,2,9,9
M0725870,L0151T A00005,1,4,2,1,2,9,9
M0747339,L0151T A00005,1,4,2,1,2,9,9
M0752162,L0151T A00005,1,4,2,1,2,9,9
M0754745,L0151T A00005,1,4,2,1,2,9,9
P0358488,L0151T A00005,1,4,2,1,2,9,9
B1091281,L0151T A00006,1,4,2,1,2,9,9
E0717941,L0151T A00006,1,4,2,1,2,9,9
M0725873,L0151T A00006,1,4,2,1,2,9,9
M0747340,L0151T A00006,1,4,2,1,2,9,9
M0752161,L0151T A00006,1,4,2,1,2,9,9
M0754746,L0151T A00006,1,4,2,1,2,9,9
P0358489,L0151T A00006,1,4,2,1,2,9,9
M0725809,081026 S00022,2,17,9,6,7,1,1
E0688604,055063  00028,1,6,8,11,4,2,2
BD011684,056011  00017,1,6,8,5,4,2,2
E0715966,056011  00017,1,6,8,5,4,2,2
P0349007,056011  00017,1,6,8,5,4,2,2
M0724672,A0142W F00025,1,4,2,1,2,9,9
M0727277,A0142W F00025,1,4,2,1,2,9,9
M0731842,A0142W F00025,1,4,2,1,2,9,9
E0716418,050009  00021,2,10,10,10,6,7,7
E0615125,,2,16,11,9,7,5,5
B1116116,L0151T A00001,1,4,2,1,2,9,9
B1118756,L0151T A00001,1,4,2,1,2,9,9
M0628689,A0142W F00026,1,4,2,1,2,9,9
M0724673,A0142W F00026,1,4,2,1,2,9,9
M0731841,A0142W F00026,1,4,2,1,2,9,9
B1098543,046033  00046,2,6,8,5,4,2,2
CP190064,D0114   00127,1,2,1,7,1,4,4
M0756223,081051  00270,2,17,13,8,7,5,5
E0732885,081051  00270,2,17,13,8,7,5,5
B1110535,G0243   00548,2,16,13,8,8,8,8
E0701154,G0243   00548,2,16,13,8,8,8,8
E0714046,G0243   00548,2,16,13,8,8,8,8
P0356510,G0243   00548,2,16,13,8,8,8,8
P0357434,G0243   00548,2,16,13,8,8,8,8
E0702587,068021  00007,1,6,8,11,4,2,2
M0728657,068021  00007,1,6,8,11,4,2,2
B1096095,081026  00111,2,17,9,6,7,1,1
E0717583,081026  00111,2,17,9,6,7,1,1
M0616760,081026  00111,2,17,9,6,7,1,1
M0681784,081026  00111,2,17,9,6,7,1,1
M0706651,081026  00111,2,17,9,6,7,1,1
N0706651,081026  00111,2,17,9,6,7,1,1
P0350084,081026  00111,2,17,9,6,7,1,1
P0359677,088047  00017C,1,5,4,3,1,1,1
S0109467,088047  00017C,1,5,4,3,1,1,1
S0109468,088047  00017C,1,5,4,3,1,1,1
B1092271,D0113   00147,1,2,1,7,1,4,4
P0360154,D0113   00147,1,2,1,7,1,4,4
E0717793,060174  00140,2,10,11,9,7,5,5
M0718778,079096  00001,2,10,11,9,6,5,5
CP190070,050086  00009C,2,10,10,10,6,7,7
E0711164,055038  00021,1,6,8,11,4,2,2
B1094999,A0142   00101,1,4,2,1,2,9,9
E0708774,A0142   00101,1,4,2,1,2,9,9
P0345880,A0142   00101,1,4,2,1,2,9,9
P0350472,A0142   00101,1,4,2,1,2,9,9
E0713130,056008  00113,1,6,8,5,4,2,2
E0720771,056008  00113,1,6,8,5,4,2,2
E0720772,056008  00113,1,6,8,5,4,2,2
B1109608,G0221D H00010,2,1,6,4,3,7,7
E0718560,G0221D H00010,2,1,6,4,3,7,7
S0108835,G0221D H00010,2,1,6,4,3,7,7
E0713590,L0151E A00022,1,4,2,1,2,9,9
E0713646,L0151E A00022,1,4,2,1,2,9,9
P0353229,D0215S B00052,1,11,4,2,5,1,1
B1098342,A0142   00832,1,4,2,1,2,9,9
M0549935,A0142   00832,1,4,2,1,2,9,9
M0707885,A0142   00832,1,4,2,1,2,9,9
M0727287,A0142   00832,1,4,2,1,2,9,9
B1050641,D0215   00735,1,11,9,6,5,1,1
B1110901,D0215   00735,1,11,9,6,5,1,1
E0728501,D0215   00735,1,11,9,6,5,1,1
P0348124,D0215   00735,1,11,9,6,5,1,1
P0348125,D0215   00735,1,11,9,6,5,1,1
P0351782,D0215   00735,1,11,9,6,5,1,1
P0355208,D0215   00735,1,11,9,6,5,1,1
S0109428,D0215   00735,1,11,9,6,5,1,1
S0109429,D0215   00735,1,11,9,6,5,1,1
B1113121,084012  00010,1,2,1,3,1,3,3
E0725593,084012  00010,1,2,1,3,1,3,3
E0726636,084012  00010,1,2,1,3,1,3,3
M0746300,084012  00010,1,2,1,3,1,3,3
P0353519,084012  00010,1,2,1,3,1,3,3
B1050606,088044  00008,1,5,4,3,1,1,1
E0716936,088044  00008,1,5,4,3,1,1,1
M0732745,088044  00008,1,5,4,3,1,1,1
P0356401,088044  00008,1,5,4,3,1,1,1
P0357393,034067  00027,2,10,15,10,6,7,7
M0724692,L0151E A00036,1,4,2,1,2,9,9
M0741522,,2,10,15,5,9,7,7
P0353882,,2,10,15,5,9,7,7
M0741861,,2,10,15,5,9,7,7
P0353881,,2,10,15,5,9,7,7
B1078458,A0160   00156,1,4,4,2,2,9,9
P0348128,A0160   00156,1,4,4,2,2,9,9
E0715882,,2,10,10,10,6,10,10
SR025650,,2,10,10,10,6,10,10
S0106993,018062  00019,2,1,6,4,3,7,7
SR025357,018062  00019,2,1,6,4,3,7,7
B1116359,,1,2,1,7,1,4,4
E0723469,,2,10,10,10,6,10,10
S0106813,,2,10,10,10,6,10,10
M0740202,064004  00069,1,6,8,11,4,2,2
P0361286,081026 S00022,2,17,9,6,7,1,1
E0713709,060101  00062,2,10,15,5,9,7,7
E0688601,080023 Q00022,1,15,8,5,4,1,1
E0700623,080023 Q00022,1,15,8,5,4,1,1
E0733307,080023 Q00022,1,15,8,5,4,1,1
B1111113,G0230Q L00051,2,17,13,8,7,8,8
B1111119,G0230Q L00051,2,17,13,8,7,8,8
E0717816,G0230Q L00051,2,17,13,8,7,8,8
E0713585,046046  00051,2,6,8,5,4,2,2
MM0727293,A0142H C00011,1,4,2,1,2,9,9
E0722817,L0129   00486,1,4,2,1,2,9,9
M0732206,L0129   00486,1,4,2,1,2,9,9
E0717288,,2,10,11,9,6,5,5
P0351420,077058  00089,2,10,10,10,6,10,10
E0717794,060174  00140,2,10,11,9,7,5,5
E0732859,076082  00028,2,10,10,10,6,10,10
E0733279,076082  00028,2,10,10,10,6,10,10
M0757168,076082  00028,2,10,10,10,6,10,10
M0737901,,1,15,4,2,5,1,1
E0700476,080008 F00014,1,15,8,5,4,1,1
M0719665,072086  00044,1,2,1,7,1,4,4
M0741372,072086  00044,1,2,1,7,1,4,4
B1111642,D0207  K00001,1,15,4,2,5,1,1
B1112853,D0207  K00001,1,15,4,2,5,1,1
E0721415,D0207  K00001,1,15,4,2,5,1,1
M0739932,D0207  K00001,1,15,4,2,5,1,1
M0746287,D0207  K00001,1,15,4,2,5,1,1
M0747217,D0207  K00001,1,15,4,2,5,1,1
P0353977,D0207  K00001,1,15,4,2,5,1,1
E0714134,081092  00133,2,16,13,8,8,8,8
E0726798,088018  00003,1,5,1,3,1,3,3
E0715378,089022  00006,1,15,8,11,4,1,1
E0725672,G0232I D00004,1,17,9,6,8,8,8
P0348869,G0232I D00004,1,17,9,6,8,8,8
P0336917,A0142H C00010,1,4,2,1,2,9,9
E0716584,071008  00004,1,2,1,7,1,4,4
E0732277,M0115M F00008,1,2,2,7,1,3,3
E0652363,069074  00014Z,1,2,1,7,1,4,4
P0353663,G0230   00267,2,17,9,6,7,1,1
B1080592,A0152W A00030,1,4,2,1,2,9,9
B1117136,A0152W A00030,1,4,2,1,2,9,9
E0698749,A0152W A00030,1,4,2,1,2,9,9
E0729274,A0152W A00030,1,4,2,1,2,9,9
